route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
31-1048,_16PR2-H01M016A-Samedi-01,32797014-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449932,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32797015-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449932,330453,1
265-1048,_16PR2-H01M016A-Samedi-01,32797016-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449881,2650128,0
266-1048,_16PR2-H01M016A-Samedi-01,32797017-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449881,2660044,0
264-1048,_16PR2-H01M016A-Samedi-01,32797018-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Cannes",1,4449881,2640076,0
265-1048,_16PR2-H01M016A-Samedi-01,32797019-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449881,2650129,0
265-1048,_16PR2-H01M016A-Samedi-01,32797020-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449881,2650128,0
266-1048,_16PR2-H01M016A-Samedi-01,32797021-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449881,2660044,0
257-1048,_16PR2-H01M016A-Samedi-01,32797022-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449932,2570119,1
221-1048,_16PR2-H01M016A-Samedi-01,32797023-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449878,2210116,0
39-1048,_16PR2-H01M016A-Samedi-01,32797024-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449968,390503,1
33-1048,_16PR2-H01M016A-Samedi-01,32797026-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449914,330451,0
265-1048,_16PR2-H01M016A-Samedi-01,32797027-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449914,2650128,0
266-1048,_16PR2-H01M016A-Samedi-01,32797028-_16PR2-H01M016A-Samedi-01,"Aréna Beaudry via Du Barry/Mont-Luc",0,4449914,2660044,0
264-1048,_16PR2-H01M016A-Samedi-01,32797029-_16PR2-H01M016A-Samedi-01,"Station La Gappe via Cannes",1,4449914,2640076,0
265-1048,_16PR2-H01M016A-Samedi-01,32797030-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449914,2650129,0
265-1048,_16PR2-H01M016A-Samedi-01,32797031-_16PR2-H01M016A-Samedi-01,"Station La Gappe via E.-Gaboury",1,4449893,2650128,1
265-1048,_16PR2-H01M016A-Samedi-01,32797032-_16PR2-H01M016A-Samedi-01,"Station La Cité via E.-Gaboury",0,4449893,2650129,1
221-1048,_16PR2-H01M016A-Samedi-01,32797033-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449878,2210104,0
21-1048,_16PR2-H01M016A-Samedi-01,32797034-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449880,210104,0
21-1048,_16PR2-H01M016A-Samedi-01,32797035-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449880,210094,0
21-1048,_16PR2-H01M016A-Samedi-01,32797036-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449880,210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797037-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449977,2210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797038-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449977,2210116,0
21-1048,_16PR2-H01M016A-Samedi-01,32797039-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449977,210094,0
21-1048,_16PR2-H01M016A-Samedi-01,32797040-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449977,210104,0
39-1048,_16PR2-H01M016A-Samedi-01,32797041-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449968,390503,1
4-1048,_16PR2-H01M016A-Samedi-01,32797042-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449974,40117,1
21-1048,_16PR2-H01M016A-Samedi-01,32797043-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449880,210094,0
221-1048,_16PR2-H01M016A-Samedi-01,32797044-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449904,2210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797045-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449904,2210116,0
39-1048,_16PR2-H01M016A-Samedi-01,32797046-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449826,390496,1
431-1048,_16PR2-H01M016A-Samedi-01,32797047-_16PR2-H01M016A-Samedi-01,"Cgp GRoy via Riel",0,4449896,4310078,1
33-1048,_16PR2-H01M016A-Samedi-01,32797048-_16PR2-H01M016A-Samedi-01,"Ottawa via Cgp GRoy",1,4449896,330421,1
33-1048,_16PR2-H01M016A-Samedi-01,32797049-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449947,330453,1
271-1048,_16PR2-H01M016A-Samedi-01,32797050-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via DAVIDSON",0,4449869,2710066,0
297-1048,_16PR2-H01M016A-Samedi-01,32797051-_16PR2-H01M016A-Samedi-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4449869,2970048,0
297-1048,_16PR2-H01M016A-Samedi-01,32797052-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4449869,2970049,0
278-1048,_16PR2-H01M016A-Samedi-01,32797053-_16PR2-H01M016A-Samedi-01,"Cheval-Blanc via Ste-Rose",0,4449869,2780040,0
277-1048,_16PR2-H01M016A-Samedi-01,32797054-_16PR2-H01M016A-Samedi-01,"Station Labrosse via St-René",1,4449869,2770109,0
271-1048,_16PR2-H01M016A-Samedi-01,32797055-_16PR2-H01M016A-Samedi-01,"Station La Cité via Davidson",1,4449869,2710052,0
276-1048,_16PR2-H01M016A-Samedi-01,32797056-_16PR2-H01M016A-Samedi-01,"Station Labrosse via La Vérendrye",0,4449869,2760038,0
276-1048,_16PR2-H01M016A-Samedi-01,32797057-_16PR2-H01M016A-Samedi-01,"Station La Cité via La Vérendrye",1,4449869,2760039,0
31-1048,_16PR2-H01M016A-Samedi-01,32797058-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449947,310177,1
59-1048,_16PR2-H01M016A-Samedi-01,32797059-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449820,590433,1
257-1048,_16PR2-H01M016A-Samedi-01,32797060-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449866,2570120,1
257-1048,_16PR2-H01M016A-Samedi-01,32797061-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449866,2570119,1
52-1048,_16PR2-H01M016A-Samedi-01,32797062-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449861,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32797063-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449861,510121,0
59-1048,_16PR2-H01M016A-Samedi-01,32797064-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449861,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797065-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449877,390496,0
221-1048,_16PR2-H01M016A-Samedi-01,32797066-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449877,2210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797067-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449877,2210116,0
4-1048,_16PR2-H01M016A-Samedi-01,32797068-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449823,40119,1
53-1048,_16PR2-H01M016A-Samedi-01,32797069-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449886,530083,1
31-1048,_16PR2-H01M016A-Samedi-01,32797070-_16PR2-H01M016A-Samedi-01,"Ottawa via Alexandra",1,4449893,310177,1
33-1048,_16PR2-H01M016A-Samedi-01,32797071-_16PR2-H01M016A-Samedi-01,"Station Cité via GRoy",0,4449893,330453,1
271-1048,_16PR2-H01M016A-Samedi-01,32797072-_16PR2-H01M016A-Samedi-01,"STATION LABROSSE via DAVIDSON",0,4449893,2710066,1
277-1048,_16PR2-H01M016A-Samedi-01,32797073-_16PR2-H01M016A-Samedi-01,"CHEVAL-BLANC via ST-RENÉ",0,4449893,2770108,1
278-1048,_16PR2-H01M016A-Samedi-01,32797074-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Ste-Rose",1,4449893,2780039,1
4-1048,_16PR2-H01M016A-Samedi-01,32797075-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449946,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797076-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449946,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797077-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449946,40119,1
59-1048,_16PR2-H01M016A-Samedi-01,32797078-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449886,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32797079-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449908,520118,1
51-1048,_16PR2-H01M016A-Samedi-01,32797080-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449908,510121,1
49-1048,_16PR2-H01M016A-Samedi-01,32797081-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449908,490268,1
49-1048,_16PR2-H01M016A-Samedi-01,32797082-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449908,490274,1
59-1048,_16PR2-H01M016A-Samedi-01,32797083-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449908,590439,1
37-1048,_16PR2-H01M016A-Samedi-01,32797084-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449964,370315,1
39-1048,_16PR2-H01M016A-Samedi-01,32797085-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449894,390496,0
39-1048,_16PR2-H01M016A-Samedi-01,32797086-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449894,390503,0
257-1048,_16PR2-H01M016A-Samedi-01,32797087-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449908,2570119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797088-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449888,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797089-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449940,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797090-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449940,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797091-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449936,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797092-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449936,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797093-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449958,40119,1
37-1048,_16PR2-H01M016A-Samedi-01,32797094-_16PR2-H01M016A-Samedi-01,"Cegep Gabrielle-Roy via St-Joseph",0,4449968,370315,1
4-1048,_16PR2-H01M016A-Samedi-01,32797095-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449937,40119,1
221-1048,_16PR2-H01M016A-Samedi-01,32797096-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449948,2210116,0
39-1048,_16PR2-H01M016A-Samedi-01,32797097-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449948,390503,0
4-1048,_16PR2-H01M016A-Samedi-01,32797098-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449958,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797099-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449974,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797100-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449974,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797101-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449900,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797102-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449900,40117,1
221-1048,_16PR2-H01M016A-Samedi-01,32797103-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449948,2210104,0
21-1048,_16PR2-H01M016A-Samedi-01,32797104-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449953,210104,0
21-1048,_16PR2-H01M016A-Samedi-01,32797105-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449953,210094,0
21-1048,_16PR2-H01M016A-Samedi-01,32797106-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449953,210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797108-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449953,2210104,0
221-1048,_16PR2-H01M016A-Samedi-01,32797109-_16PR2-H01M016A-Samedi-01,"Casino du Lac-Leamy",0,4449953,2210116,0
21-1048,_16PR2-H01M016A-Samedi-01,32797110-_16PR2-H01M016A-Samedi-01,"Ottawa / Musée canadien de l'histoire",1,4449953,210094,0
4-1048,_16PR2-H01M016A-Samedi-01,32797111-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449937,40117,1
39-1048,_16PR2-H01M016A-Samedi-01,32797112-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449895,390503,0
51-1048,_16PR2-H01M016A-Samedi-01,32797113-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449834,510134,1
53-1048,_16PR2-H01M016A-Samedi-01,32797114-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449834,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32797115-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449838,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797117-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449838,390496,0
59-1048,_16PR2-H01M016A-Samedi-01,32797118-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449834,590433,1
59-1048,_16PR2-H01M016A-Samedi-01,32797119-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449820,590439,1
59-1048,_16PR2-H01M016A-Samedi-01,32797121-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449820,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32797122-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449820,520118,1
52-1048,_16PR2-H01M016A-Samedi-01,32797123-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449820,520106,1
59-1048,_16PR2-H01M016A-Samedi-01,32797124-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449820,590439,1
4-1048,_16PR2-H01M016A-Samedi-01,32797125-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449823,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797126-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449827,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797127-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449827,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797128-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449824,40119,1
52-1048,_16PR2-H01M016A-Samedi-01,32797129-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449820,520106,1
51-1048,_16PR2-H01M016A-Samedi-01,32797130-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449831,510134,0
52-1048,_16PR2-H01M016A-Samedi-01,32797131-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449831,520106,0
59-1048,_16PR2-H01M016A-Samedi-01,32797132-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449831,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797134-_16PR2-H01M016A-Samedi-01,"Freeman via Plateau",0,4449831,390496,0
257-1048,_16PR2-H01M016A-Samedi-01,32797135-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449831,2570119,0
52-1048,_16PR2-H01M016A-Samedi-01,32797136-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449820,520106,1
59-1048,_16PR2-H01M016A-Samedi-01,32797137-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449867,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797139-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449867,390496,0
51-1048,_16PR2-H01M016A-Samedi-01,32797140-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449820,510134,1
53-1048,_16PR2-H01M016A-Samedi-01,32797141-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449871,530083,1
53-1048,_16PR2-H01M016A-Samedi-01,32797142-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449871,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32797143-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449871,590439,1
59-1048,_16PR2-H01M016A-Samedi-01,32797144-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449871,590433,1
53-1048,_16PR2-H01M016A-Samedi-01,32797145-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449910,530083,1
53-1048,_16PR2-H01M016A-Samedi-01,32797146-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449910,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32797147-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449882,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32797148-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449971,590433,1
53-1048,_16PR2-H01M016A-Samedi-01,32797149-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449971,530083,1
52-1048,_16PR2-H01M016A-Samedi-01,32797150-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449971,520106,1
59-1048,_16PR2-H01M016A-Samedi-01,32797151-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449971,590439,1
4-1048,_16PR2-H01M016A-Samedi-01,32797152-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449937,40117,1
4-1048,_16PR2-H01M016A-Samedi-01,32797153-_16PR2-H01M016A-Samedi-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4449888,40119,1
4-1048,_16PR2-H01M016A-Samedi-01,32797154-_16PR2-H01M016A-Samedi-01,"Station Labrosse via Rapibus",0,4449888,40117,1
59-1048,_16PR2-H01M016A-Samedi-01,32797155-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449910,590433,1
53-1048,_16PR2-H01M016A-Samedi-01,32797156-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449934,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32797157-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449934,530073,0
59-1048,_16PR2-H01M016A-Samedi-01,32797158-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449934,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797160-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449934,390496,0
39-1048,_16PR2-H01M016A-Samedi-01,32797161-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449952,390503,0
59-1048,_16PR2-H01M016A-Samedi-01,32797162-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449934,590433,0
59-1048,_16PR2-H01M016A-Samedi-01,32797163-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449861,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32797165-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449861,590433,0
51-1048,_16PR2-H01M016A-Samedi-01,32797166-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449855,510134,1
52-1048,_16PR2-H01M016A-Samedi-01,32797167-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449855,520106,1
59-1048,_16PR2-H01M016A-Samedi-01,32797168-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449855,590439,1
53-1048,_16PR2-H01M016A-Samedi-01,32797169-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449861,530073,0
53-1048,_16PR2-H01M016A-Samedi-01,32797170-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449819,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32797171-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449819,530073,0
59-1048,_16PR2-H01M016A-Samedi-01,32797172-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449819,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32797173-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449870,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32797174-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449857,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32797175-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449857,510121,0
59-1048,_16PR2-H01M016A-Samedi-01,32797176-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449857,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32797177-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449819,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32797178-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449930,530083,1
53-1048,_16PR2-H01M016A-Samedi-01,32797179-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449930,530073,1
59-1048,_16PR2-H01M016A-Samedi-01,32797180-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449930,590439,1
59-1048,_16PR2-H01M016A-Samedi-01,32797182-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449930,590433,1
51-1048,_16PR2-H01M016A-Samedi-01,32797183-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449930,510134,1
52-1048,_16PR2-H01M016A-Samedi-01,32797184-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449930,520106,1
257-1048,_16PR2-H01M016A-Samedi-01,32797185-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449930,2570120,1
59-1048,_16PR2-H01M016A-Samedi-01,32797186-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449930,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32797187-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449943,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32797188-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449943,510121,0
257-1048,_16PR2-H01M016A-Samedi-01,32797189-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449943,2570120,0
257-1048,_16PR2-H01M016A-Samedi-01,32797190-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD via TERRASSES CHAUDIÈRE",1,4449943,2570119,0
59-1048,_16PR2-H01M016A-Samedi-01,32797191-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449943,590433,0
53-1048,_16PR2-H01M016A-Samedi-01,32797192-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449959,530083,0
53-1048,_16PR2-H01M016A-Samedi-01,32797193-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449959,530073,0
59-1048,_16PR2-H01M016A-Samedi-01,32797194-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449959,590439,0
59-1048,_16PR2-H01M016A-Samedi-01,32797196-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449959,590433,0
52-1048,_16PR2-H01M016A-Samedi-01,32797197-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449959,520118,0
51-1048,_16PR2-H01M016A-Samedi-01,32797198-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449959,510121,0
59-1048,_16PR2-H01M016A-Samedi-01,32797199-_16PR2-H01M016A-Samedi-01,"OTTAWA via PORTAGE",1,4449959,590439,0
39-1048,_16PR2-H01M016A-Samedi-01,32797201-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449959,390496,0
39-1048,_16PR2-H01M016A-Samedi-01,32797202-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449959,390503,0
59-1048,_16PR2-H01M016A-Samedi-01,32797203-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449959,590433,0
39-1048,_16PR2-H01M016A-Samedi-01,32797204-_16PR2-H01M016A-Samedi-01,"PLATEAU/OTTAWA via PORTAGE",1,4449885,390503,0
59-1048,_16PR2-H01M016A-Samedi-01,32797205-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449944,590433,1
52-1048,_16PR2-H01M016A-Samedi-01,32797206-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449944,520118,1
51-1048,_16PR2-H01M016A-Samedi-01,32797207-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",1,4449944,510121,1
257-1048,_16PR2-H01M016A-Samedi-01,32797208-_16PR2-H01M016A-Samedi-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4449944,2570120,1
39-1048,_16PR2-H01M016A-Samedi-01,32797209-_16PR2-H01M016A-Samedi-01,"FREEMAN via PLATEAU",0,4449885,390496,0
59-1048,_16PR2-H01M016A-Samedi-01,32797211-_16PR2-H01M016A-Samedi-01,"P-O-B RIVERMEAD",0,4449961,590433,0
51-1048,_16PR2-H01M016A-Samedi-01,32797212-_16PR2-H01M016A-Samedi-01,"Gamelin/Émond",0,4449961,510134,0
